Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;mean;std;threshold;max;min;Condition_2;Condition_1
742-04-5161;A;Yangon;Member;Male;Home and lifestyle;72.78;10;36.39;764.19;2/3/2019;17:24:00.0;Cash;727.8;4.761904762;36.39;7.3;390.56624999999997;254.39204580844464;763.1761374253339;1153.7423874253338;0;True;True
743-04-1105;B;Mandalay;Member;Male;Health and beauty;97.22;9;43.749;918.729;3/30/2019;14:43:00.0;Ewallet;874.98;4.761904762;43.749;6.0;407.91450000000003;236.7381595485823;710.2144786457469;1118.1289786457469;0;True;True
743-88-1662;C;Naypyitaw;Normal;Male;Sports and travel;95.49;7;33.4215;701.8515;2/22/2019;18:17:00.0;Ewallet;668.43;4.761904762;33.4215;8.7;222.02822727272726;211.3730074604328;634.1190223812985;856.1472496540257;0;True;True
744-02-5987;A;Yangon;Member;Male;Home and lifestyle;78.38;6;23.514;493.794;1/10/2019;14:16:00.0;Ewallet;470.28;4.761904762;23.514;5.8;395.66099999999994;241.14208428862534;723.426252865876;1119.087252865876;0;True;True
744-09-5786;B;Mandalay;Normal;Male;Electronic accessories;22.01;6;6.603000000000001;138.663;1/2/2019;18:50:00.0;Cash;132.06;4.761904762;6.603;7.6;243.18787500000002;111.5150079030845;334.5450237092535;577.7328987092535;0;True;True
744-16-7898;B;Mandalay;Normal;Female;Home and lifestyle;97.37;10;48.685;1022.385;1/15/2019;13:48:00.0;Credit card;973.7;4.761904762;48.685;4.9;457.25076923076927;309.71964871931726;929.1589461579517;1386.409715388721;0;True;True
744-82-9138;C;Naypyitaw;Normal;Male;Fashion accessories;86.13;2;8.613;180.873;2/7/2019;17:59:00.0;Cash;172.26;4.761904762;8.613;8.2;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
745-71-3520;A;Yangon;Member;Female;Electronic accessories;25.22;7;8.827;185.367;2/4/2019;10:23:00.0;Cash;176.54;4.761904762;8.827;8.2;221.77240909090912;220.48423212713175;661.4526963813953;883.2251054723044;0;True;True
745-74-0715;A;Yangon;Normal;Male;Electronic accessories;58.03;2;5.803000000000001;121.863;3/10/2019;20:46:00.0;Ewallet;116.06;4.761904762;5.803;8.8;263.6025;258.70254556308134;776.107636689244;1039.710136689244;0;True;True
746-04-1077;B;Mandalay;Member;Female;Food and beverages;84.63;10;42.315;888.615;1/1/2019;11:36:00.0;Credit card;846.3;4.761904762;42.315;9.0;395.43175;263.0563902816709;789.1691708450126;1184.6009208450125;0;True;True
746-19-0921;C;Naypyitaw;Normal;Male;Food and beverages;21.58;1;1.079;22.659;2/9/2019;10:02:00.0;Ewallet;21.58;4.761904762;1.079;7.2;251.68419230769229;238.62635091389373;715.8790527416812;967.5632450493736;0;True;True
746-54-5508;A;Yangon;Normal;Male;Home and lifestyle;21.52;6;6.456;135.576;1/17/2019;12:48:00.0;Credit card;129.12;4.761904762;6.456;9.4;285.705;270.97894243381717;812.9368273014516;1098.6418273014515;0;True;True
746-68-6593;C;Naypyitaw;Member;Female;Sports and travel;87.16;2;8.716;183.036;1/11/2019;14:29:00.0;Credit card;174.32;4.761904762;8.716;9.7;264.3703125;168.9255840400774;506.77675212023223;771.1470646202322;0;True;True
746-94-0204;A;Yangon;Normal;Male;Fashion accessories;83.24;9;37.458;786.618;1/29/2019;11:56:00.0;Credit card;749.16;4.761904762;37.458;7.4;293.047125;247.75484160291904;743.2645248087572;1036.3116498087572;0;True;True
747-58-7183;B;Mandalay;Normal;Male;Fashion accessories;57.27;3;8.5905;180.4005;2/9/2019;20:31:00.0;Ewallet;171.81;4.761904762;8.5905;6.5;251.68419230769229;238.62635091389373;715.8790527416812;967.5632450493736;0;True;True
748-45-2862;A;Yangon;Member;Female;Home and lifestyle;28.31;4;5.662;118.902;3/7/2019;18:35:00.0;Cash;113.24;4.761904762;5.662;8.2;159.8065;100.14843938561899;300.44531815685696;460.251818156857;0;True;True
749-24-1565;A;Yangon;Normal;Female;Health and beauty;23.03;9;10.363500000000002;217.6335;1/3/2019;12:02:00.0;Ewallet;207.27;4.761904762;10.3635;7.9;259.76606250000003;174.9018291486148;524.7054874458445;784.4715499458446;0;True;True
749-81-8133;A;Yangon;Normal;Female;Fashion accessories;94.67;4;18.934;397.614;3/11/2019;12:04:00.0;Cash;378.68;4.761904762;18.934;6.8;269.20472727272727;150.1553936990549;450.46618109716474;719.670908369892;0;True;True
750-57-9686;C;Naypyitaw;Normal;Female;Home and lifestyle;45.38;4;9.076;190.596;1/8/2019;13:48:00.0;Credit card;181.52;4.761904762;9.076;8.7;294.09625;237.65808106409125;712.9742431922738;1007.0704931922737;0;True;True
750-67-8428;A;Yangon;Member;Female;Health and beauty;74.69;7;26.141499999999997;548.9715;1/5/2019;13:08:00.0;Ewallet;522.83;4.761904762;26.1415;9.1;294.723625;211.339828681431;634.019486044293;928.7431110442931;0;True;True
751-15-6198;B;Mandalay;Normal;Male;Sports and travel;23.01;6;6.9030000000000005;144.963;1/12/2019;16:45:00.0;Ewallet;138.06;4.761904762;6.903;7.9;471.34213636363637;362.11998213514056;1086.3599464054216;1557.702082769058;0;True;True
751-41-9720;C;Naypyitaw;Normal;Male;Home and lifestyle;97.5;10;48.75;1023.75;1/12/2019;16:18:00.0;Ewallet;975.0;4.761904762;48.75;8.0;471.34213636363637;362.11998213514056;1086.3599464054216;1557.702082769058;0;True;True
751-69-0068;C;Naypyitaw;Normal;Male;Sports and travel;99.24;9;44.658;937.818;3/19/2019;19:09:00.0;Ewallet;893.16;4.761904762;44.658;9.0;358.7745;318.91055418518215;956.7316625555464;1315.5061625555463;0;True;True
752-23-3760;B;Mandalay;Member;Female;Sports and travel;64.08;7;22.428;470.988;2/19/2019;19:29:00.0;Credit card;448.56;4.761904762;22.428;7.3;469.79099999999994;277.79071324413906;833.3721397324172;1303.1631397324172;0;True;True
755-12-3214;C;Naypyitaw;Member;Female;Fashion accessories;44.22;5;11.055;232.155;3/5/2019;17:07:00.0;Credit card;221.1;4.761904762;11.055;8.6;366.5222647058823;250.589063318259;751.767189954777;1118.2894546606594;0;True;True
756-01-7507;C;Naypyitaw;Normal;Female;Health and beauty;20.38;5;5.095;106.995;1/22/2019;18:56:00.0;Cash;101.9;4.761904762;5.095;6.0;243.53849999999997;223.68056157386582;671.0416847215974;914.5801847215974;0;True;True
756-49-0168;A;Yangon;Member;Male;Fashion accessories;19.7;1;0.985;20.685;2/8/2019;11:39:00.0;Ewallet;19.7;4.761904762;0.985;9.5;423.721375;374.95216288179074;1124.8564886453723;1548.5778636453724;0;True;True
756-93-1854;C;Naypyitaw;Member;Female;Fashion accessories;83.35;2;8.334999999999999;175.035;2/2/2019;14:05:00.0;Credit card;166.7;4.761904762;8.335;9.5;295.78200000000004;220.62918555776938;661.8875566733082;957.6695566733082;0;True;True
759-29-9521;A;Yangon;Member;Female;Fashion accessories;48.96;9;22.032;462.672;3/4/2019;11:27:00.0;Cash;440.64;4.761904762;22.032;8.0;324.536625;241.69546302669295;725.0863890800788;1049.6230140800787;0;True;True
759-98-4285;C;Naypyitaw;Member;Female;Health and beauty;85.87;7;30.054500000000004;631.1445;2/27/2019;19:01:00.0;Credit card;601.09;4.761904762;30.0545;8.0;418.53225000000003;274.8138482604564;824.4415447813692;1242.9737947813692;0;True;True
760-27-5490;C;Naypyitaw;Normal;Male;Fashion accessories;15.62;8;6.248;131.208;1/20/2019;20:37:00.0;Ewallet;124.96;4.761904762;6.248;9.1;365.5449;251.73712497782282;755.2113749334685;1120.7562749334684;0;True;True
760-53-9233;A;Yangon;Member;Male;Fashion accessories;41.28;3;6.192;130.032;3/26/2019;18:37:00.0;Credit card;123.84;4.761904762;6.192;8.5;150.96253846153846;130.5406062347813;391.6218187043439;542.5843571658824;0;True;True
760-54-1821;B;Mandalay;Normal;Male;Home and lifestyle;13.59;9;6.115500000000001;128.4255;3/15/2019;10:26:00.0;Cash;122.31;4.761904762;6.1155;5.8;245.20125;211.0398886756956;633.1196660270869;878.3209160270868;0;True;True
760-90-2357;A;Yangon;Member;Male;Electronic accessories;74.51;6;22.353000000000005;469.413;3/20/2019;15:08:00.0;Ewallet;447.06;4.761904762;22.353;5.0;363.8803;265.86313660669464;797.5894098200839;1161.4697098200838;0;True;True
761-49-0439;B;Mandalay;Member;Female;Electronic accessories;12.1;8;4.84;101.64;1/19/2019;10:17:00.0;Ewallet;96.8;4.761904762;4.84;8.6;307.17028125;192.9837166062609;578.9511498187827;886.1214310687827;0;True;True
764-44-8999;B;Mandalay;Normal;Female;Health and beauty;14.76;2;1.476;30.996;2/18/2019;14:42:00.0;Ewallet;29.52;4.761904762;1.476;4.3;213.7185;213.41195114320564;640.2358534296169;853.954353429617;0;True;True
765-26-6951;A;Yangon;Normal;Male;Sports and travel;72.61;6;21.783;457.443;1/1/2019;10:39:00.0;Credit card;435.66;4.761904762;21.783;6.9;395.43175;263.0563902816709;789.1691708450126;1184.6009208450125;0;True;True
766-85-7061;B;Mandalay;Normal;Male;Health and beauty;87.87;10;43.935;922.635;3/29/2019;10:25:00.0;Ewallet;878.7;4.761904762;43.935;5.1;502.905375;309.06076810657316;927.1823043197195;1430.0876793197194;0;True;True
767-05-1286;C;Naypyitaw;Member;Female;Home and lifestyle;83.77;6;25.131;527.751;1/23/2019;12:10:00.0;Ewallet;502.62;4.761904762;25.131;5.4;352.5992647058824;255.07323188168175;765.2196956450452;1117.8189603509277;0;True;True
767-54-1907;B;Mandalay;Member;Female;Fashion accessories;29.56;5;7.39;155.19;2/13/2019;16:59:00.0;Cash;147.8;4.761904762;7.39;6.9;116.7796875;54.68483076485884;164.0544922945765;280.83417979457647;0;True;True
767-97-4650;B;Mandalay;Member;Female;Sports and travel;64.83;2;6.4830000000000005;136.143;1/8/2019;11:59:00.0;Credit card;129.66;4.761904762;6.483;8.0;294.09625;237.65808106409125;712.9742431922738;1007.0704931922737;0;True;True
770-42-8960;B;Mandalay;Normal;Male;Food and beverages;21.12;8;8.448;177.408;1/1/2019;19:31:00.0;Cash;168.96;4.761904762;8.448;6.3;395.43175;263.0563902816709;789.1691708450126;1184.6009208450125;0;True;True
775-72-1988;B;Mandalay;Normal;Male;Home and lifestyle;73.28;5;18.32;384.72;1/24/2019;15:05:00.0;Ewallet;366.4;4.761904762;18.32;8.4;415.54234615384615;254.7916062781655;764.3748188344964;1179.9171649883426;0;True;True
776-68-1096;B;Mandalay;Normal;Male;Home and lifestyle;44.12;3;6.617999999999999;138.978;3/18/2019;13:45:00.0;Credit card;132.36;4.761904762;6.618;7.9;184.6905;98.21175469743935;294.63526409231804;479.325764092318;0;True;True
777-67-2495;B;Mandalay;Normal;Male;Home and lifestyle;68.97;3;10.345500000000001;217.2555;2/22/2019;11:26:00.0;Ewallet;206.91;4.761904762;10.3455;8.7;222.02822727272726;211.3730074604328;634.1190223812985;856.1472496540257;0;True;True
777-82-7220;B;Mandalay;Member;Male;Home and lifestyle;30.12;8;12.048000000000002;253.008;3/3/2019;13:01:00.0;Cash;240.96;4.761904762;12.048;7.7;346.65524999999997;267.7008714939228;803.1026144817685;1149.7578644817684;0;True;True
778-34-2523;A;Yangon;Member;Female;Electronic accessories;48.62;8;19.448;408.408;1/24/2019;10:57:00.0;Cash;388.96;4.761904762;19.448;5.0;415.54234615384615;254.7916062781655;764.3748188344964;1179.9171649883426;0;True;True
778-71-5554;C;Naypyitaw;Member;Male;Fashion accessories;15.43;1;0.7715000000000001;16.2015;1/25/2019;15:46:00.0;Credit card;15.43;4.761904762;0.7715;6.1;276.4921764705882;235.52323437627263;706.5697031288179;983.0618795994061;0;True;True
778-89-7974;C;Naypyitaw;Normal;Male;Health and beauty;70.21;6;21.063000000000002;442.323;3/30/2019;14:58:00.0;Cash;421.26;4.761904762;21.063;7.4;407.91450000000003;236.7381595485823;710.2144786457469;1118.1289786457469;0;True;True
779-06-0012;C;Naypyitaw;Member;Female;Home and lifestyle;88.61;1;4.4305;93.0405;1/19/2019;10:21:00.0;Cash;88.61;4.761904762;4.4305;7.7;307.17028125;192.9837166062609;578.9511498187827;886.1214310687827;0;True;True
779-42-2410;B;Mandalay;Member;Male;Food and beverages;57.74;3;8.661;181.881;2/20/2019;13:06:00.0;Ewallet;173.22;4.761904762;8.661;7.7;270.6417;137.3899414855396;412.1698244566188;682.8115244566188;0;True;True
781-84-8059;C;Naypyitaw;Normal;Male;Fashion accessories;60.74;7;21.259;446.439;1/18/2019;16:23:00.0;Ewallet;425.18;4.761904762;21.259;5.0;308.9415;264.51673445088966;793.550203352669;1102.491703352669;0;True;True
782-95-9291;A;Yangon;Member;Male;Food and beverages;92.29;5;23.072500000000005;484.5225;2/20/2019;15:55:00.0;Credit card;461.45;4.761904762;23.0725;9.0;270.6417;137.3899414855396;412.1698244566188;682.8115244566188;0;True;True
783-09-1637;B;Mandalay;Normal;Female;Sports and travel;67.43;5;16.8575;354.0075;3/6/2019;18:13:00.0;Ewallet;337.15;4.761904762;16.8575;6.3;281.14513636363637;200.05629593468072;600.1688878040421;881.3140241676786;0;True;True
784-08-0310;C;Naypyitaw;Member;Female;Food and beverages;21.04;4;4.208;88.368;1/13/2019;13:58:00.0;Cash;84.16;4.761904762;4.208;7.6;245.12040000000002;145.98042163283404;437.94126489850214;683.0616648985022;0;True;True
784-21-9238;C;Naypyitaw;Member;Male;Sports and travel;10.17;1;0.5085000000000001;10.6785;2/7/2019;14:15:00.0;Cash;10.17;4.761904762;0.5085;5.9;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
785-13-7708;B;Mandalay;Normal;Male;Food and beverages;73.06;7;25.571;536.991;1/14/2019;19:06:00.0;Credit card;511.42;4.761904762;25.571;4.2;305.12434615384615;216.3199151712174;648.9597455136521;954.0840916674983;0;True;True
785-96-0615;B;Mandalay;Member;Female;Electronic accessories;35.74;8;14.296000000000001;300.216;2/17/2019;15:28:00.0;Ewallet;285.92;4.761904762;14.296;4.9;407.6592692307692;265.8238849072677;797.4716547218031;1205.1309239525724;0;True;True
786-94-2700;A;Yangon;Member;Male;Food and beverages;80.62;6;24.186000000000003;507.906;2/28/2019;20:18:00.0;Cash;483.72;4.761904762;24.186;9.1;349.503;247.48751089943912;742.4625326983173;1091.9655326983172;0;True;True
787-15-1757;C;Naypyitaw;Member;Male;Health and beauty;44.07;4;8.814;185.094;2/18/2019;16:28:00.0;Ewallet;176.28;4.761904762;8.814;8.4;213.7185;213.41195114320564;640.2358534296169;853.954353429617;0;True;True
787-56-0757;C;Naypyitaw;Member;Female;Food and beverages;80.36;4;16.072;337.512;2/23/2019;18:45:00.0;Credit card;321.44;4.761904762;16.072;8.3;292.448625;220.10181144898604;660.3054343469581;952.7540593469581;0;True;True
787-87-2010;A;Yangon;Member;Male;Health and beauty;55.5;4;11.100000000000001;233.1;1/20/2019;15:48:00.0;Credit card;222.0;4.761904762;11.1;6.6;365.5449;251.73712497782282;755.2113749334685;1120.7562749334684;0;True;True
788-07-8452;C;Naypyitaw;Member;Female;Home and lifestyle;24.24;7;8.484;178.164;1/27/2019;17:38:00.0;Ewallet;169.68;4.761904762;8.484;9.4;331.1355;194.24026289109062;582.7207886732718;913.8562886732718;0;True;True
788-21-5741;A;Yangon;Normal;Male;Fashion accessories;45.38;3;6.807000000000001;142.947;2/17/2019;13:34:00.0;Credit card;136.14;4.761904762;6.807;7.2;407.6592692307692;265.8238849072677;797.4716547218031;1205.1309239525724;0;True;True
789-23-8625;B;Mandalay;Member;Male;Fashion accessories;93.22;3;13.982999999999999;293.643;1/24/2019;11:45:00.0;Cash;279.66;4.761904762;13.983;7.2;415.54234615384615;254.7916062781655;764.3748188344964;1179.9171649883426;0;True;True
790-29-1172;B;Mandalay;Normal;Female;Food and beverages;57.34;3;8.601;180.621;3/10/2019;18:59:00.0;Credit card;172.02;4.761904762;8.601;7.9;263.6025;258.70254556308134;776.107636689244;1039.710136689244;0;True;True
790-38-4466;C;Naypyitaw;Normal;Female;Health and beauty;10.99;5;2.7475000000000005;57.6975;1/23/2019;10:18:00.0;Credit card;54.95;4.761904762;2.7475;9.3;352.5992647058824;255.07323188168175;765.2196956450452;1117.8189603509277;0;True;True
793-10-3222;B;Mandalay;Member;Female;Health and beauty;41.06;6;12.318000000000001;258.678;3/5/2019;13:30:00.0;Credit card;246.36;4.761904762;12.318;8.3;366.5222647058823;250.589063318259;751.767189954777;1118.2894546606594;0;True;True
794-32-2436;B;Mandalay;Member;Male;Electronic accessories;55.67;2;5.567;116.907;3/27/2019;15:08:00.0;Ewallet;111.34;4.761904762;5.567;6.0;290.28195;278.0149164361959;834.0447493085877;1124.3266993085876;0;True;True
794-42-3736;B;Mandalay;Normal;Male;Food and beverages;33.33;2;3.333;69.993;1/26/2019;14:41:00.0;Credit card;66.66;4.761904762;3.333;6.4;262.2066176470588;203.91742189261083;611.7522656778325;873.9588833248913;0;True;True
795-49-7276;A;Yangon;Normal;Male;Fashion accessories;37.15;4;7.43;156.03;3/23/2019;18:59:00.0;Ewallet;148.6;4.761904762;7.43;8.3;372.27654545454544;222.63081920271668;667.89245760815;1040.1690030626955;0;True;True
796-12-2025;C;Naypyitaw;Normal;Male;Fashion accessories;62.12;10;31.06;652.26;2/11/2019;16:19:00.0;Cash;621.2;4.761904762;31.06;5.9;567.769125;267.3593207850159;802.0779623550477;1369.8470873550477;0;True;True
796-32-9050;A;Yangon;Normal;Male;Food and beverages;51.28;6;15.384;323.064;1/19/2019;16:31:00.0;Cash;307.68;4.761904762;15.384;6.5;307.17028125;192.9837166062609;578.9511498187827;886.1214310687827;0;True;True
797-88-0493;A;Yangon;Normal;Female;Health and beauty;64.27;4;12.854;269.934;3/26/2019;13:54:00.0;Cash;257.08;4.761904762;12.854;7.7;150.96253846153846;130.5406062347813;391.6218187043439;542.5843571658824;0;True;True
799-71-1548;A;Yangon;Member;Male;Electronic accessories;77.72;4;15.544;326.424;1/7/2019;16:11:00.0;Credit card;310.88;4.761904762;15.544;8.8;314.91599999999994;191.95720324642025;575.8716097392607;890.7876097392607;0;True;True
800-09-8606;A;Yangon;Member;Female;Home and lifestyle;87.37;5;21.8425;458.6925;1/29/2019;19:45:00.0;Cash;436.85;4.761904762;21.8425;6.6;293.047125;247.75484160291904;743.2645248087572;1036.3116498087572;0;True;True
801-88-0346;C;Naypyitaw;Normal;Female;Fashion accessories;76.06;3;11.409;239.589;1/5/2019;20:30:00.0;Credit card;228.18;4.761904762;11.409;9.8;294.723625;211.339828681431;634.019486044293;928.7431110442931;0;True;True
802-43-8934;A;Yangon;Normal;Male;Home and lifestyle;18.28;1;0.9140000000000001;19.194;3/22/2019;15:05:00.0;Credit card;18.28;4.761904762;0.914;8.3;317.9148;219.70392418866808;659.1117725660042;977.0265725660042;0;True;True
802-70-5316;A;Yangon;Member;Female;Sports and travel;92.13;6;27.639;580.419;3/6/2019;20:34:00.0;Cash;552.78;4.761904762;27.639;8.3;281.14513636363637;200.05629593468072;600.1688878040421;881.3140241676786;0;True;True
803-17-8013;A;Yangon;Member;Female;Home and lifestyle;88.79;8;35.516000000000005;745.836;2/17/2019;17:09:00.0;Cash;710.32;4.761904762;35.516;4.1;407.6592692307692;265.8238849072677;797.4716547218031;1205.1309239525724;0;True;True
803-83-5989;C;Naypyitaw;Normal;Male;Home and lifestyle;55.73;6;16.719;351.099;2/24/2019;10:55:00.0;Ewallet;334.38;4.761904762;16.719;7.0;302.4956666666667;214.73348920056694;644.2004676017008;946.6961342683675;0;True;True
804-38-3935;A;Yangon;Member;Male;Electronic accessories;93.78;3;14.067000000000002;295.407;1/30/2019;11:32:00.0;Credit card;281.34;4.761904762;14.067;5.9;284.2513333333333;327.1937582199002;981.5812746597005;1265.832607993034;0;True;True
805-86-0265;A;Yangon;Normal;Male;Home and lifestyle;93.96;9;42.282000000000004;887.922;3/20/2019;11:32:00.0;Cash;845.64;4.761904762;42.282;9.8;363.8803;265.86313660669464;797.5894098200839;1161.4697098200838;0;True;True
807-14-7833;A;Yangon;Member;Female;Electronic accessories;17.42;10;8.71;182.91;2/22/2019;12:30:00.0;Ewallet;174.2;4.761904762;8.71;7.0;222.02822727272726;211.3730074604328;634.1190223812985;856.1472496540257;0;True;True
807-34-3742;A;Yangon;Normal;Male;Fashion accessories;52.38;1;2.619;54.999;3/26/2019;19:44:00.0;Cash;52.38;4.761904762;2.619;5.8;150.96253846153846;130.5406062347813;391.6218187043439;542.5843571658824;0;True;True
808-65-0703;C;Naypyitaw;Normal;Male;Home and lifestyle;35.47;4;7.094;148.974;3/14/2019;17:22:00.0;Credit card;141.88;4.761904762;7.094;6.9;400.813;294.51372163684044;883.5411649105213;1284.3541649105214;0;True;True
809-46-1866;A;Yangon;Normal;Male;Health and beauty;58.15;4;11.63;244.23;1/23/2019;17:44:00.0;Cash;232.6;4.761904762;11.63;8.4;352.5992647058824;255.07323188168175;765.2196956450452;1117.8189603509277;0;True;True
809-69-9497;A;Yangon;Normal;Female;Home and lifestyle;45.68;10;22.840000000000003;479.64;1/19/2019;19:30:00.0;Ewallet;456.8;4.761904762;22.84;5.7;307.17028125;192.9837166062609;578.9511498187827;886.1214310687827;0;True;True
810-60-6344;C;Naypyitaw;Normal;Female;Electronic accessories;40.86;8;16.344;343.224;2/7/2019;14:38:00.0;Credit card;326.88;4.761904762;16.344;6.5;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
811-03-8790;A;Yangon;Normal;Female;Electronic accessories;45.48;10;22.74;477.54;3/1/2019;10:22:00.0;Credit card;454.8;4.761904762;22.74;4.8;263.4366;255.91559115868657;767.7467734760597;1031.1833734760598;0;True;True
811-35-1094;B;Mandalay;Member;Male;Electronic accessories;50.45;6;15.135000000000003;317.835;2/6/2019;15:16:00.0;Credit card;302.7;4.761904762;15.135;8.9;223.49411538461538;115.00471730019633;345.014151900589;568.5082672852044;0;True;True
815-04-6282;C;Naypyitaw;Member;Female;Sports and travel;64.97;5;16.242500000000003;341.0925;2/8/2019;12:52:00.0;Credit card;324.85;4.761904762;16.2425;6.5;423.721375;374.95216288179074;1124.8564886453723;1548.5778636453724;0;True;True
815-11-1168;A;Yangon;Member;Male;Food and beverages;99.78;5;24.945;523.845;3/9/2019;19:09:00.0;Cash;498.9;4.761904762;24.945;5.4;467.1279375;283.7113581800392;851.1340745401176;1318.2620120401175;0;True;True
816-57-2053;A;Yangon;Normal;Male;Sports and travel;60.87;2;6.087;127.827;3/9/2019;12:37:00.0;Ewallet;121.74;4.761904762;6.087;8.7;467.1279375;283.7113581800392;851.1340745401176;1318.2620120401175;0;True;True
816-72-8853;A;Yangon;Member;Female;Sports and travel;27.93;5;6.982500000000001;146.6325;1/29/2019;15:48:00.0;Cash;139.65;4.761904762;6.9825;5.9;293.047125;247.75484160291904;743.2645248087572;1036.3116498087572;0;True;True
817-48-8732;A;Yangon;Member;Female;Home and lifestyle;72.35;10;36.175000000000004;759.675;1/20/2019;15:55:00.0;Cash;723.5;4.761904762;36.175;5.4;365.5449;251.73712497782282;755.2113749334685;1120.7562749334684;0;True;True
817-69-8206;B;Mandalay;Normal;Female;Electronic accessories;99.73;9;44.8785;942.4485;3/2/2019;19:42:00.0;Credit card;897.57;4.761904762;44.8785;6.5;364.46141666666665;325.9668589930149;977.9005769790447;1342.3619936457112;0;True;True
821-07-3596;C;Naypyitaw;Normal;Female;Fashion accessories;16.45;4;3.29;69.09;3/7/2019;14:53:00.0;Ewallet;65.8;4.761904762;3.29;5.6;159.8065;100.14843938561899;300.44531815685696;460.251818156857;0;True;True
821-14-9046;B;Mandalay;Member;Female;Fashion accessories;17.48;6;5.244;110.124;1/18/2019;15:04:00.0;Credit card;104.88;4.761904762;5.244;6.1;308.9415;264.51673445088966;793.550203352669;1102.491703352669;0;True;True
824-88-3614;C;Naypyitaw;Normal;Male;Health and beauty;34.31;8;13.724000000000002;288.204;1/25/2019;15:00:00.0;Ewallet;274.48;4.761904762;13.724;5.7;276.4921764705882;235.52323437627263;706.5697031288179;983.0618795994061;0;True;True
825-94-5922;B;Mandalay;Normal;Male;Sports and travel;25.31;2;2.531;53.151;3/2/2019;19:26:00.0;Ewallet;50.62;4.761904762;2.531;7.2;364.46141666666665;325.9668589930149;977.9005769790447;1342.3619936457112;0;True;True
826-58-8051;B;Mandalay;Normal;Male;Home and lifestyle;62.19;4;12.438;261.198;1/6/2019;19:46:00.0;Ewallet;248.76;4.761904762;12.438;4.3;401.5783333333333;286.8509239146486;860.5527717439459;1262.1311050772792;0;True;True
827-26-2100;A;Yangon;Member;Male;Home and lifestyle;33.84;9;15.228000000000003;319.788;3/21/2019;16:21:00.0;Ewallet;304.56;4.761904762;15.228;8.8;312.91925;240.53425231674387;721.6027569502317;1034.5220069502316;0;True;True
827-44-5872;B;Mandalay;Member;Female;Food and beverages;54.36;10;27.180000000000003;570.78;2/7/2019;11:28:00.0;Credit card;543.6;4.761904762;27.18;6.1;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
827-77-7633;A;Yangon;Normal;Male;Sports and travel;98.09;9;44.1405;926.9505;2/17/2019;19:41:00.0;Cash;882.81;4.761904762;44.1405;9.3;407.6592692307692;265.8238849072677;797.4716547218031;1205.1309239525724;0;True;True
828-46-6863;A;Yangon;Member;Male;Food and beverages;98.53;6;29.559000000000005;620.739;1/23/2019;11:22:00.0;Credit card;591.18;4.761904762;29.559;4.0;352.5992647058824;255.07323188168175;765.2196956450452;1117.8189603509277;0;True;True
828-61-5674;A;Yangon;Member;Male;Sports and travel;44.02;10;22.010000000000005;462.21;3/20/2019;19:57:00.0;Credit card;440.2;4.761904762;22.01;9.6;363.8803;265.86313660669464;797.5894098200839;1161.4697098200838;0;True;True
829-34-3910;A;Yangon;Normal;Female;Health and beauty;71.38;10;35.69;749.49;3/29/2019;19:21:00.0;Cash;713.8;4.761904762;35.69;5.7;502.905375;309.06076810657316;927.1823043197195;1430.0876793197194;0;True;True
829-49-1914;C;Naypyitaw;Member;Female;Food and beverages;78.31;10;39.155;822.255;3/5/2019;16:24:00.0;Ewallet;783.1;4.761904762;39.155;6.6;366.5222647058823;250.589063318259;751.767189954777;1118.2894546606594;0;True;True
830-58-2383;B;Mandalay;Normal;Male;Home and lifestyle;31.75;4;6.3500000000000005;133.35;2/8/2019;15:26:00.0;Cash;127.0;4.761904762;6.35;8.6;423.721375;374.95216288179074;1124.8564886453723;1548.5778636453724;0;True;True
831-07-6050;A;Yangon;Normal;Male;Electronic accessories;32.71;5;8.1775;171.7275;3/19/2019;11:30:00.0;Credit card;163.55;4.761904762;8.1775;9.9;358.7745;318.91055418518215;956.7316625555464;1315.5061625555463;0;True;True
831-64-0259;B;Mandalay;Normal;Female;Fashion accessories;39.75;5;9.9375;208.6875;2/22/2019;10:43:00.0;Ewallet;198.75;4.761904762;9.9375;9.6;222.02822727272726;211.3730074604328;634.1190223812985;856.1472496540257;0;True;True
831-81-6575;B;Mandalay;Member;Female;Electronic accessories;75.59;9;34.0155;714.3255;2/23/2019;11:12:00.0;Cash;680.31;4.761904762;34.0155;8.0;292.448625;220.10181144898604;660.3054343469581;952.7540593469581;0;True;True
832-51-6761;A;Yangon;Normal;Male;Food and beverages;33.88;8;13.552000000000001;284.592;1/19/2019;20:29:00.0;Ewallet;271.04;4.761904762;13.552;9.6;307.17028125;192.9837166062609;578.9511498187827;886.1214310687827;0;True;True
834-25-9262;C;Naypyitaw;Normal;Female;Fashion accessories;81.68;4;16.336000000000002;343.056;1/6/2019;12:12:00.0;Cash;326.72;4.761904762;16.336;9.1;401.5783333333333;286.8509239146486;860.5527717439459;1262.1311050772792;0;True;True
